price_billion,area_m2,bedrooms_num,district,direction,furniture_std,legal_std,floors_num,frontage_m,road_width_m,title,description,image_urls
12.0,51.0,10.0,Nam Từ Liêm,Tây - Bắc,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,3.8,3.5,"CHÍNH CHỦ BÁN NHÀ  TÂM HUYẾT XÂY DỰNG,TÌM NGƯỜI HỮU DUYÊN 51m2 nhà 6 tầng thoáng,ô tô điện vào nhà","Vì thay đổi kế hoạch cá nhân, mình cần nhượng lại căn nhà do chính tay mình lên ý tưởng và xây dựng, từng chi tiết đều được chăm chút rất kỹ lưỡng. Đây không chỉ là một ngôi nhà, mà là cả tâm huyết, công sức và tình cảm mình gửi gắm trong suốt quá trình hoàn thiện.
Điểm đặc biệt của căn nhà:
Thiết kế hiện đại, tối ưu không gian, đón gió và ánh sáng tự nhiên
Nội thất chọn lọc kỹ càng, sử dụng vật liệu bền đẹp
Khu vực yên tĩnh, an ninh tốt, phù hợp để ở lâu dài
Mọi thứ đều còn rất mới, chỉ cần dọn vào ở ngay
Mình thật sự mong muốn tìm được chủ mới biết trân trọng và giữ gìn, để ngôi nhà tiếp tục là nơi mang lại sự ấm áp và bình yên.
Ai quan tâm hoặc muốn xem nhà, hãy liên hệ trực tiếp với mình để biết thêm chi tiết. Giá cả có thể thương lượng thiện chí cho người có nhu cầu thực sự.
Cảm ơn bạn đã đọc và hy vọng sớm gặp được người hữu duyên với căn nhà này!","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-3f09_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-4bd4_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-4cd1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-47c8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-84a3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-8547_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-06a8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-97ef_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-3636_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-a274_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082844-eba9_wm.jpg"", ""https://sg1-cdn.pgimgs.com/listing/2021346768/UMOV.159565675.R550X550.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-3f09_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-4bd4_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-4cd1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-47c8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-84a3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-8547_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-06a8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-97ef_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-3636_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-a274_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082844-eba9_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/03/26/20250326162231-68c5.jpg""]"
27.0,110.0,17.0,Hà Đông,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0,"Bán nhanh tòa căn hộ chung cư mini tại Bà Triệu Hà Đông, kinh doanh đỉnh, ô tô tránh, 90tr/tháng","Bán nhanh tòa căn hộ chung cư mini tại Bà Triệu Hà Đông, kinh doanh đỉnh, ô tô tránh, sẵn dòng tiền đỉnh 90tr/tháng.
DT: 110m², giá chỉ 27 tỷ.
+ Nhà đối ngay phố Bà Triệu. Vị trí đắc địa kinh doanh. Ô tô tránh.
+ Nhà xây khung cột rất chắc chắn, thiết kế gồm:
+ Thiết kế tổng 17 phòng khép kín, full nội thất xịn sò, thang máy và thang bộ ở giữa.
+ Chủ đang Cho đơn vị thứ 3 thuê 75tr/th, Tự khai thác 90tr/th, ace dẫn khách xem vị trí.
+ Sổ đỏ A4 sẵn sàng giao dịch nhanh.
Liên hệ
0915 998 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082158-acd9_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082159-0776_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082200-3ceb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424082201-99fd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082158-acd9_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082159-0776_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082200-3ceb_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424082201-99fd_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/255x180/2026/01/10/20260110133835-91d4.jpg""]"
4.0,50.0,4.0,Hà Đông,Không rõ,Cơ bản,Sổ đỏ/Sổ hồng,5.0,4.5,4.0,"Bán NR siêu hot tại Yên Nghĩa, 4 tỷ, 50m2, 4PN, pháp lý đầy đủ","Nhà riêng nằm ở Phường Yên Nghĩa, Hà Nội (địa chỉ cũ: Quận Hà Đông, Hà Nội), với diện tích 50m². Có 4PN, nội thất cơ bản, cực dễ thương cho những ai thích không gian thoáng đãng. Pháp lý đầy đủ, tự tin về giá trị đầu tư.
- Ô tô đỗ cửa.
- 4PN.
- 50m².
- Nội thất cơ bản.
- Pháp lý đầy đủ.
- Chủ thiện chí bán.
Liên hệ ngay để được tư vấn miễn phí qua
0363 076 ***
Call/Zalo - Huy Happyhome.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424034154-03d1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424034154-af89_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424034155-1a76_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424034154-03d1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424034154-af89_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424034155-1a76_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2025/08/17/20250817142726-e3f4.jpg""]"
13.9,70.0,4.0,Long Biên,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,6.0,5.0,7.5,"Bán nhà khu phân lô Trạm, Long Biên, 70m2 x 6 tầng thang máy, đường to ô tô tránh","Bán nhà khu phân lô Cổ Linh - Trạm, Long Biên gần siêu thị Nhật Aeon Mall:
- Nhà 2 mặt thoáng vĩnh viễn.
- Ngõ trước nhà rộng thênh thang, ô tô tránh nhau thoải mái, 2 xe 7 chỗ vào nhà.
- DT: 70m², MT = Hậu: 5m (vuông vắn).
- Nhà xây mới 6 tầng, thang máy 650kg, cửa thang 900.
- Nhà xây độc lập, riêng biệt, móng ép cọc rất chắn chắn.
- Công năng: 4 phòng ngủ, 5 WC, khách, bếp, phòng thờ, sân chơi khoảng 40m², gara ô tô.
- Full nội thất cao cấp: Giường tủ, sàn gỗ, tủ bếp, nóng lạnh, điều hòa, bồn tắm...
- Khu dân cư văn minh, yên tĩnh, hàng xóm hiền hòa.
- Pháp lý: SĐCC.
- Giá bán: 13.9 tỷ (có thương lượng).
- Liên hệ xem nhà:
0977 198 ***
Mr Huấn (41 tuổi).
Cảm ơn đã dành thời gian xem tin!","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424003528-3f76_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424003528-09dc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424003528-00f8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424003528-c2e7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424003528-d9ad_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424003528-3c9f_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424003528-edea_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/24/20260424003528-4f1e_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424003528-3f76_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424003528-09dc_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424003528-00f8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424003528-c2e7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424003528-d9ad_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424003528-3c9f_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424003528-edea_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/24/20260424003528-4f1e_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/02/20260402153504-f395.jpg""]"
13.4,48.0,6.0,Hà Đông,Đông - Nam,Cơ bản,Sổ đỏ/Sổ hồng,5.0,3.5,4.0,#NGÔ QUYỀN _ HÀ ĐÔNG _ THANG MÁY _Ô TÔ _5TẦNG x 13.4 Đồng,"#NGÔ QUYỀN _ HÀ ĐÔNG _ THANG MÁY _ Ô TÔ _5TẦNG x 13.4 Đồng
#Có thương lượng  #Trường học viện chính trị
#Sổ đỏ chính chủ . phát lý chuẩn
#MẠNH  để biết thêm thông tin
Zalo 24/24:
0965 833 ***","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420112636-7ae7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420112636-a019_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/20/20260420112637-1ca3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420112636-7ae7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420112636-a019_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/20/20260420112637-1ca3_wm.jpg""]"
7.0,31.0,3.0,Hà Đông,Không rõ,Không rõ,Sổ đỏ/Sổ hồng,5.0,4.5,4.0,"Bán nhà Phố Lụa Hà Đông DT 31m2, 5 tầng, giá 7 tỷ","Chính chủ bán nhà Phố Lụa Hà Đông DT 31m² 5 tầng.
Thiết kế 5 tầng 3 phòng ngủ.
Tầng 1 bếp phòng khách.
Tầng 5 phòng thờ sân phơi.
Sổ đỏ sẵn sàng giao dịch.
Gần chợ gần trường.
Ô tô đỗ cổng cách nhà 10m.
Cảm kết ảnh nhà.
Lh
0985 896 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/27/20260127195531-78db_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/27/20260127195531-0b37_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/27/20260127195532-2f49_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/27/20260127195533-74d8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/27/20260127195534-7a0d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/27/20260127195535-9bff_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/27/20260127195536-2e75_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/27/20260127195537-e1e4_wm.jpg"", ""https://sg1-cdn.pgimgs.com/listing/585909520/UMOV.158392458.R550X550.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/27/20260127195531-78db_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/27/20260127195531-0b37_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/27/20260127195532-2f49_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/27/20260127195533-74d8_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/27/20260127195534-7a0d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/27/20260127195535-9bff_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/27/20260127195536-2e75_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/27/20260127195537-e1e4_wm.jpg""]"
20.5,50.0,6.0,Đống Đa,Đông - Nam,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.2,3.0,Nhà đẹp 50m2 Thái Hà - Thịnh Quang - Đống Đa,"Nhà đẹp Thịnh Quang Thái Hà | Ô tô VF3 đỗ cửa | quy hoạch ra mặt phố.
Chính chủ cần bán nhà đẹp tại Thịnh Quang Thái Hà, trung tâm quận Đống Đa, khu vực dân trí cao, tiện ích bạt ngàn.
Diện tích: 50m². CN 47m².
Kết cấu: 5 tầng nhà dân xây chắc chắn.
Mặt tiền: Hơn 4m, thoáng sáng xung quanh.
Đường trước nhà: Rộng thoáng.
Vị trí: Trung tâm quận Đống Đa, giao thông thuận tiện, gần phố lớn, trường học, chợ, bệnh viện.
Ưu điểm nổi bật:
Nhà thoáng xung quanh, ở cực sướng.
Có quy hoạch ra mặt phố, tiềm năng tăng giá cao (giá trị có thể tăng gấp đôi trong tương lai).
Phù hợp ở, kinh doanh, đầu tư giữ tiền.
Sổ đỏ chính chủ, pháp lý sạch, giao dịch nhanh...
Cơ hội hiếm trong khu vực Thái Hà Thịnh Quang, rất ít nhà bán.
LH Chính Chủ: Ngọc Anh.
0982 710 ***
.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/01/20260401201208-389a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/01/20260401201209-463c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/01/20260401201210-ad6d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/01/20260401201211-a9c1_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/01/20260401201208-389a_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/01/20260401201209-463c_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/01/20260401201210-ad6d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/01/20260401201211-a9c1_wm.jpg""]"
12.5,80.0,5.0,Bắc Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,4.0,6.0,5.0,"Nhà riêng 85m2 xây 4 tầng mặt ngõ Phạm Văn Đồng, SĐCC, gara ô tô","Nhà mặt ngõ dân xây 80m² * 4 tầng, gara ô tô - Ngõ thông - Kinh doanh đỉnh tại phố Phạm Văn Đồng.
+ ) Kết nối giao thông ra các tuyến phố lớn như Trần Quốc Hoàn, Xuân Đỉnh, thuận tiện di chuyển ra vành đai 3 trên cao.
+ ) Nhà nằm ở vị trí đắc địa mặt ngõ thông tứ tung, ô tô tải vào nhà. Khách mua để ở, cho thuê, hay kinh doanh đều siêu lời.
Cả dãy đều là những nhà cao tầng, chung cư mini.
+ ) Bán kính 1km có nhiều trường đại học lớn: Đại học Quốc Gia, Ngoại Ngữ, Sư Phạm... Khu đô thị Ciputra, công viên Hoà Bình...
+ ) Sổ đỏ vuông đẹp cất két chờ khách quý đến giao dịch. Giá chỉ 12.5 tỷ còn thương lượng nhé!
Chờ gì nữa mà không nhấc máy gọi ngay cho e Hiếu để xem nhà.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423205944-c0ea_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423210001-3827_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423210001-74a5_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423210000-677b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423210001-3699_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/23/20260423210001-6dc3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423205944-c0ea_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423210001-3827_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423210001-74a5_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423210000-677b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423210001-3699_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/23/20260423210001-6dc3_wm.jpg""]"
20.0,81.0,16.0,Nam Từ Liêm,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,7.0,4.5,3.5,Bán tòa chung cư mini Mỹ Đình - 81m2 - 16 phòng ngủ - dòng tiền 80 triệu/tháng,"Tòa chung cư mini Mỹ Đình - Nam Từ Liêm.
Diện tích 81m² - 7 tầng - 16P - dòng tiền 80 triệu/tháng.
Đầy đủ PCCC.
Khu trung tâm 20m ra đường ô tô tránh.
Gần các trục chính Nguyễn Hoàng, Lê Đức Thọ, Hàm Nghi.
Gần bến xe Mỹ Đình, bệnh viện 198 Bộ Công An.
T1 1p và để xe.
T2 - 6 3p - full nội thất - bếp riêng.
T7 tum - 3 phòng chờ.
Sổ đỏ nở hậu, sẵn sàng giao dịch.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/13/20260113195340-bb98_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/13/20260113195341-0818_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/13/20260113195343-fb3d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/13/20260113195344-aba3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/01/13/20260113195346-230b_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/13/20260113195340-bb98_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/13/20260113195341-0818_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/13/20260113195343-fb3d_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/13/20260113195344-aba3_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/01/13/20260113195346-230b_wm.jpg""]"
24.9,50.0,7.0,Cầu Giấy,Không rõ,Đầy đủ,Sổ đỏ/Sổ hồng,5.0,4.8,6.0,Bán nhà 3 mặt ngõ phố Xuân Thủy - Vị trí đắc địa - Sẵn dòng tiền đang cho thuê,"Bán nhà 3 mặt ngõ phố Xuân Thủy đã có sẵn dòng tiền cho thuê, dtsđ 50m, 14m x 3.5m, từ tầng 2 đua ra 70m
Vị trí vàng trung tâm Quận Cầu Giấy - ngõ 130 Xuân Thủy được mệnh danh là thiên đường ẩm thực.
- ngay bên cạnh trường Đại Học Sư Phạm, Đại Học Quốc Gia
- đối diện là Trung tâm thương mại Indochina Plaza
- gần Aeon Mall, khu kinh doanh sầm uất
Nhà 5 tầng xây kiên cố, 3 mặt ngõ, cực thoáng, cầu thang gỗ lim, sàn gỗ hương...hiện đang cho thuê 45 triệu, có thể cải tạo căn hộ cho thuê, nhà đầu tư dòng tiền, vừa ở vừa kinh doanh hoặc khai thác căn hộ doanh thu có thể trên 100 triệu.
Tầng 1: cửa hàng +1vs
Tầng 2: 2 phòng+1vs
Tầng 3: 2 phòng+1vs
Tầng 4: 2 phòng+1vs
Tầng 5: 1 phòng+ sân phơi
Giá bán: 24,9 tỷ","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/09/20260409181024-1f94_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/09/20260409181026-8755_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/09/20260409181027-7ee7_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/09/20260409181024-1f94_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/09/20260409181026-8755_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/09/20260409181027-7ee7_wm.jpg""]"
21.5,205.0,4.0,Khác,Tây - Nam,Cơ bản,Sổ đỏ/Sổ hồng,3.0,7.0,4.0,"Tôi chính chủ (không phải trung gian). Cần bán nhà riêng số 25 ngách 201/108 Đa Tốn, Bát Tràng TPHN","Tôi chính chủ cần bán nhà để đi định cư nước ngoài. Nhà 3 tầng trên diện tích đất 205m². Ngõ rộng ô tô tải 2,5 tấn vào sân. Nhà 3 mặt thoáng sáng ngõ thông vòng quanh. Nhà gần UBND. Trạm y tế. Trường học các cấp. Gần chợ bún lâu đời. Sân trước để được 3 ô tô. Sau nhà có sân vườn. Tương lai nhà ra mặt đường lớn. Dự án mở rộng đường liên thôn sát nhà còn hơn mét. Nếu gia đình mua ở thì tuyệt vời hay xây chung cư mini đều hợp. Vậy ai có nhu cầu mua nhà hãy gọi cho tôi. Xin cảm ơn. Nhà gần khu đô thị Vinhomes Gia Lâm cách nhau con đường cao tốc 5B.","[""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/08/20260408202816-8358_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/08/20260408202737-b214_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/08/20260408202754-e911_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/08/20260408202759-45be_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/08/20260408202805-8498_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/08/20260408202810-f066_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/08/20260408202749-ec02_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/1275x717/2026/04/08/20260408202822-3286_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/08/20260408202816-8358_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/08/20260408202737-b214_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/08/20260408202754-e911_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/08/20260408202759-45be_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/08/20260408202805-8498_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/08/20260408202810-f066_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/08/20260408202749-ec02_wm.jpg"", ""https://file4.batdongsan.com.vn/resize/200x200/2026/04/08/20260408202822-3286_wm.jpg""]"
